213.39764213562012,9
213.377197265625,8
213.07655429840088,8
213.3898572921753,8
213.909761428833,8
213.1450653076172,9
212.9248332977295,9
213.41575717926025,9
213.07847690582275,8
213.06995964050293,8
213.5496711730957,9
213.32085037231445,8
213.40295219421387,9
213.68750286102295,9
213.22403526306152,9
213.2587490081787,8
213.2536506652832,9
213.1705207824707,8
213.0586643218994,9
213.4457015991211,8
213.07581853866577,9
212.91218280792236,8
213.28879928588867,9
212.99933004379272,9
213.70948123931885,9
213.1144199371338,9
212.8493824005127,8
213.40872383117676,9
213.17584609985352,9
213.46020698547363,9
213.14248752593994,9
213.62478065490723,9
213.20993041992188,8
213.02186489105225,9
213.23948669433594,8
213.39260387420654,9
213.66930198669434,9
213.38239765167236,8
213.75687408447266,8
213.48388195037842,8
213.6353416442871,9
213.11730575561523,8
212.87305450439453,9
213.1172046661377,9
213.4300422668457,8
213.4777488708496,8
213.11779117584229,9
213.43483066558838,8
213.07256984710693,8
213.10534381866455,9
213.70877170562744,9
213.2722043991089,8
212.85484886169434,9
213.25000286102295,9
213.15733814239502,9
213.31159591674805,9
213.4694366455078,9
213.41525840759277,9
212.80054664611816,8
212.95514297485352,8
213.51143550872803,9
213.2360601425171,9
213.3118371963501,8
213.30979824066162,9
213.01459312438965,8
213.20669984817505,9
213.66593074798584,8
213.1493592262268,9
213.45989894866943,9
213.47183513641357,8
213.18498373031616,9
213.40501022338867,9
213.55130767822266,9
213.2635316848755,8
213.66165924072266,9
213.41326904296875,8
213.67880487442017,10
213.16160202026367,8
212.9001808166504,9
213.55317306518555,8
213.60210275650024,9
212.77639198303223,8
213.2440528869629,9
213.39580154418945,9
213.64919900894165,9
213.3687334060669,9
213.74762725830078,9
212.72343635559082,8
213.4778289794922,9
213.50216674804688,9
213.28213500976562,9
212.82643699645996,9
213.1263198852539,8
213.55854511260986,9
212.96459245681763,9
213.1426239013672,8
212.86894607543945,8
213.2943820953369,8
213.58100414276123,9
213.1185598373413,9
213.4602656364441,10
212.81488132476807,9
213.7446813583374,9
213.5294942855835,9
214.0231146812439,10
213.12725353240967,8
213.4268684387207,9
213.23579120635986,9
213.254487991333,9
213.4058494567871,8
213.45259761810303,9
213.29162788391113,9
213.4467601776123,9
213.17156791687012,9
213.58133029937744,9
213.12245178222656,8
213.5727939605713,8
213.8682279586792,9
213.60668849945068,9
212.8403787612915,9
213.5764799118042,9
213.14670610427856,9
213.19029808044434,10
212.81281089782715,8
213.33574295043945,9
213.77560901641846,9
212.59233164787292,9
213.2530002593994,9
213.4178924560547,8
212.74183559417725,9
213.68032836914062,8
213.19611930847168,9
213.51491022109985,9
213.24681997299194,9
213.45265579223633,8
212.8649606704712,8
212.72064590454102,9
213.60261154174805,8
213.59637355804443,9
213.24983024597168,9
213.01653575897217,8
213.4998540878296,9
213.40592002868652,8
212.82396697998047,9
213.29284191131592,9
213.17643976211548,9
213.1208906173706,8
213.21417617797852,8
213.5185968875885,9
213.63666343688965,9
212.9119358062744,9
213.34308433532715,9
213.2775058746338,8
213.34862613677979,9
213.58174324035645,9
213.089017868042,8
213.1313076019287,8
212.57236194610596,9
213.09465980529785,9
213.24508476257324,8
213.3943738937378,9
213.51083946228027,9
213.64093017578125,9
212.65472888946533,9
213.5154504776001,9
213.15193605422974,9
213.09222030639648,9
213.43698596954346,9
213.1992311477661,8
213.46517372131348,10
212.96476364135742,9
213.7143268585205,9
213.47120475769043,8
213.5307092666626,9
213.06441974639893,8
213.14412879943848,8
213.39063930511475,9
213.0259952545166,8
213.52842044830322,9
213.5134220123291,9
212.6236057281494,9
213.15991401672363,8
213.16646671295166,8
213.50303745269775,9
213.1705322265625,9
213.54620170593262,9
212.91665077209473,8
213.49747371673584,8
213.48873138427734,9
213.36379051208496,9
213.39076232910156,9
212.88455772399902,8
