96.31025123596191,5
96.23113250732422,5
95.72792911529541,5
96.73007011413574,6
96.91207981109619,5
96.69448471069336,5
97.07992649078369,5
95.5925521850586,5
96.25790405273438,5
96.86857414245605,5
96.40261745452881,5
95.69121837615967,5
97.0120849609375,5
97.43881893157959,5
96.69679641723633,5
96.26223468780518,5
96.22310447692871,5
95.73515701293945,5
97.55682468414307,5
96.9479751586914,5
96.51732063293457,5
96.38644218444824,5
95.72147560119629,5
96.82356929779053,5
96.6533944606781,6
96.28484535217285,5
96.85019016265869,5
96.7155396938324,6
96.72941017150879,5
96.94948387145996,5
96.41844749450684,5
96.2553596496582,5
96.41777992248535,5
96.77740001678467,5
96.58826541900635,5
97.00282716751099,6
96.6336898803711,5
96.3940258026123,5
96.93732929229736,5
96.80291557312012,5
97.61544418334961,5
96.84619998931885,6
96.86854648590088,5
95.60770225524902,5
97.39874267578125,5
97.02198791503906,6
96.51929950714111,5
97.09296894073486,5
97.05542850494385,6
95.40690612792969,5
96.03084754943848,5
96.31243324279785,5
96.8376293182373,5
96.35623836517334,5
96.32475280761719,5
97.70564460754395,5
96.71884822845459,5
96.51521110534668,5
96.87203216552734,5
96.97447967529297,5
97.38680648803711,6
97.1703953742981,5
96.84202194213867,5
96.27794885635376,6
97.19044017791748,5
96.68945598602295,5
96.2925271987915,5
96.16683006286621,5
96.5210018157959,6
96.89067077636719,6
97.03517818450928,5
96.67041635513306,6
96.2713623046875,5
96.38518333435059,5
96.93788146972656,5
96.9547176361084,5
97.12555313110352,5
96.7007703781128,6
96.94290065765381,5
96.49024200439453,5
96.1766185760498,5
96.40341567993164,5
96.04753494262695,5
97.24236297607422,5
96.2841625213623,5
96.00058650970459,5
96.47579193115234,5
96.54910659790039,5
96.78934669494629,5
97.25754690170288,6
96.78814125061035,6
96.7046594619751,6
96.71341323852539,5
96.45303916931152,5
96.45198440551758,5
97.07141876220703,6
96.50974941253662,6
96.93470764160156,5
96.74791717529297,5
97.05355834960938,5
96.03152275085449,5
97.10204315185547,5
97.2402458190918,5
96.63761520385742,5
96.51849365234375,5
97.12456321716309,5
96.20640182495117,5
96.35749435424805,5
97.30873966217041,5
96.6562557220459,5
96.27766227722168,5
97.22760391235352,5
97.51604175567627,6
97.18227577209473,6
96.06957626342773,5
97.1675271987915,5
97.7908935546875,5
97.62936592102051,5
97.69259738922119,6
97.24945735931396,5
97.60623931884766,5
96.96490097045898,5
96.89864730834961,5
96.73527908325195,5
96.71998023986816,5
97.06797790527344,5
97.37153720855713,5
97.29897499084473,5
97.14358425140381,5
97.29509925842285,5
97.00020027160645,5
97.09188556671143,6
96.72176742553711,5
97.18852996826172,6
96.92447280883789,5
96.71685028076172,5
96.84275913238525,6
96.44542026519775,5
96.06934452056885,5
96.45657920837402,5
97.4769344329834,5
96.48089694976807,5
96.97503280639648,5
96.88492774963379,6
97.11429977416992,5
96.94924926757812,5
96.88389492034912,6
95.74345874786377,5
96.80459022521973,5
96.38218975067139,5
96.4751558303833,5
97.17618179321289,5
96.8532247543335,6
97.03754806518555,5
97.07890129089355,5
96.96057319641113,5
96.81214141845703,5
97.53719139099121,5
97.33664894104004,5
96.66816711425781,5
97.01450729370117,5
96.89780044555664,6
97.19181442260742,5
97.23699188232422,5
97.06528377532959,5
97.08046913146973,5
96.60990715026855,5
96.32314109802246,5
96.39244651794434,5
97.14752006530762,5
96.28972434997559,5
97.75228309631348,5
97.26610279083252,5
97.94938468933105,6
97.743408203125,6
97.32446670532227,5
97.68544006347656,5
96.16999244689941,5
97.1312484741211,5
96.57662200927734,5
96.65044736862183,6
96.15078544616699,5
96.37342357635498,5
96.76837635040283,6
97.0503797531128,5
95.81083297729492,6
97.19555473327637,5
97.15692329406738,6
96.87096977233887,5
97.24172973632812,5
97.42319965362549,5
96.20536947250366,5
96.06604099273682,5
96.58286666870117,5
96.7269515991211,5
97.0434684753418,5
97.02068138122559,5
97.01336479187012,5
96.77288055419922,5
96.9231948852539,5
97.22557830810547,5
96.06938552856445,5
96.90696430206299,5
96.55434989929199,5
97.2950382232666,6
96.72011756896973,6
96.65363121032715,5
96.03993892669678,6
96.2556324005127,5
95.96259307861328,5
96.71120262145996,6
97.24303531646729,6
96.20798397064209,5
94.9335470199585,5
96.36588764190674,5
96.05834579467773,5
96.52685976028442,5
95.54190254211426,5
96.67473983764648,5
96.1833438873291,5
95.87012004852295,5
96.78515720367432,5
96.42879295349121,5
96.9253044128418,5
95.53267478942871,5
96.79376888275146,5
96.26144027709961,5
96.4557056427002,5
95.39783573150635,5
96.98554801940918,5
96.33178520202637,5
95.25115776062012,5
96.48917961120605,5
96.13230800628662,5
96.82893562316895,6
96.11870002746582,5
96.46961402893066,6
94.93376731872559,5
96.35488700866699,5
96.10995578765869,5
95.8167896270752,5
96.90037536621094,5
97.22987651824951,6
97.28016662597656,6
96.56966590881348,5
96.08337497711182,5
96.64977025985718,6
96.97613716125488,5
95.98864936828613,5
96.96513366699219,5
97.23727560043335,6
96.07962989807129,6
97.05211162567139,5
96.99151039123535,5
96.4873104095459,5
96.694580078125,6
96.4046688079834,5
96.54032516479492,5
96.17881202697754,5
95.91843605041504,5
97.06659984588623,6
97.3480396270752,5
96.4209156036377,5
96.87489414215088,5
96.9405517578125,5
95.68380546569824,5
97.32354164123535,5
97.60215091705322,5
96.27849197387695,5
96.49853515625,5
96.55184173583984,5
95.82586097717285,5
95.87857437133789,5
96.65894794464111,5
97.0323257446289,6
96.40846538543701,5
96.64902305603027,5
96.25891494750977,5
95.91804790496826,5
96.66753959655762,5
97.1278600692749,5
97.38556289672852,5
96.51208305358887,5
95.33402824401855,5
96.4630241394043,5
95.93137741088867,5
96.35469007492065,5
96.35186910629272,5
97.0880012512207,5
96.48643684387207,5
96.74072456359863,5
96.21746063232422,5
96.9292893409729,6
96.4951868057251,5
96.83136510848999,6
96.6063346862793,5
96.59001731872559,5
96.64807796478271,5
96.47437477111816,5
97.00669193267822,5
96.75138282775879,6
96.17748832702637,5
96.45905303955078,6
96.79877090454102,5
96.57468032836914,6
97.47239398956299,5
96.38533592224121,5
95.96781730651855,5
96.54112339019775,5
97.13087844848633,5
96.96652603149414,5
96.13736724853516,5
96.4015474319458,5
96.6404619216919,5
95.858651638031,6
95.64565849304199,5
96.1117115020752,5
96.68579769134521,5
96.66005897521973,5
96.70063972473145,6
96.4970121383667,5
95.64181709289551,5
97.2371244430542,6
97.06797695159912,5
96.40368843078613,5
96.5661735534668,5
96.34385108947754,6
97.1803846359253,6
96.83099937438965,5
96.81805038452148,6
96.43485450744629,5
97.6994800567627,5
96.56928634643555,5
97.13821601867676,5
96.5367202758789,5
96.73917007446289,5
97.53448581695557,5
96.71190071105957,5
97.34522438049316,5
97.28751373291016,5
96.91057777404785,5
96.86045551300049,6
97.85807991027832,5
97.18897724151611,5
97.25478935241699,5
96.97493743896484,5
96.20798683166504,5
96.386061668396,5
97.64398097991943,6
96.85321617126465,5
96.85478210449219,5
97.19670391082764,5
96.91626358032227,5
96.84884452819824,6
97.35880851745605,6
96.2988691329956,6
96.37647724151611,5
96.53818416595459,5
96.54175758361816,5
96.8570408821106,6
96.33777809143066,6
95.57317352294922,5
96.22346019744873,5
96.73832511901855,5
96.40407943725586,5
96.01696014404297,5
96.89415550231934,5
97.38070917129517,6
96.56040000915527,5
96.78500175476074,5
95.74154853820801,5
96.23066329956055,5
96.95924663543701,5
96.80347061157227,5
97.30556106567383,5
97.505859375,5
96.30285358428955,5
96.66820526123047,5
96.49991035461426,5
96.34460926055908,5
96.9936752319336,5
96.26142120361328,5
97.33898544311523,5
96.79895782470703,5
97.22828483581543,6
97.2492184638977,6
96.60475540161133,5
96.37177276611328,5
96.19312477111816,5
97.28421592712402,5
96.85380840301514,5
96.3846435546875,5
